tempo,erro
688220, 0.207617
688230, 0.203957
688240, 0.203874
688250, 0.202794
688260, 0.201508
688270, 0.201398
688280, 0.199053
688290, 0.203339
688300, 0.207483
688310, 0.208803
688320, 0.213081
688330, 0.212546
688340, 0.214917
688350, 0.213173
688360, 0.212105
688370, 0.211127
688380, 0.208391
688390, 0.208322
688400, 0.206645
688410, 0.206602
688420, 0.204187
688430, 0.200753
688440, 0.202143
688450, 0.203035
688460, 0.203564
688470, 0.198859
688480, 0.203688
688490, 0.211477
688500, 0.219644
688510, 0.222775
688520, 0.225457
688530, 0.225977
688540, 0.225023
688550, 0.223569
688560, 0.222996
688570, 0.220894
688580, 0.218915
688590, 0.215248
688600, 0.210195
688610, 0.207213
688620, 0.200087
688630, 0.201305
688640, 0.208559
688650, 0.210152
688660, 0.210123
688670, 0.209379
688680, 0.206048
688690, 0.201875
688700, 0.201189
688710, 0.200058
688720, 0.200655
688730, 0.200683
688740, 0.19969
688750, 0.198645
688760, 0.19621
688770, 0.196365
688780, 0.195954
688790, 0.195595
688800, 0.199321
688810, 0.20407
688820, 0.209879
688830, 0.211956
688840, 0.21367
688850, 0.218671
688860, 0.222041
688870, 0.226258
688880, 0.227022
688890, 0.228612
688900, 0.230687
688910, 0.230776
688920, 0.230397
688930, 0.230216
688940, 0.229572
688950, 0.230027
688960, 0.230798
688970, 0.231603
688980, 0.233423
688990, 0.233787
689000, 0.235602
689010, 0.236723
689020, 0.238073
689030, 0.239134
689040, 0.239787
689050, 0.239338
689060, 0.238911
689070, 0.239541
689080, 0.239237
689090, 0.238808
689100, 0.239975
689110, 0.235975
689120, 0.235168
689130, 0.233431
689140, 0.231259
689150, 0.22855
689160, 0.224467
689170, 0.217539
689180, 0.208139
689190, 0.200896
689200, 0.214561
689210, 0.224049
689220, 0.232117
689230, 0.235991
689240, 0.235937
689250, 0.235725
689260, 0.235112
689270, 0.23358
689280, 0.23328
689290, 0.233727
689300, 0.232831
689310, 0.233136
689320, 0.233591
689330, 0.232973
689340, 0.233265
689350, 0.234283
689360, 0.235622
689370, 0.236548
689380, 0.236417
689390, 0.236436
689400, 0.23748
689410, 0.236615
689420, 0.234433
689430, 0.23415
689440, 0.232808
689450, 0.228426
689460, 0.224006
689470, 0.218405
689480, 0.213923
689490, 0.207126
689500, 0.20146
689510, 0.201671
689520, 0.208872
689530, 0.215287
689540, 0.219
689550, 0.224631
689560, 0.229053
689570, 0.231609
689580, 0.23228
689590, 0.231127
689600, 0.229527
689610, 0.230615
689620, 0.227939
689630, 0.227471
689640, 0.227127
689650, 0.223564
689660, 0.22035
689670, 0.215765
689680, 0.214018
689690, 0.2112
689700, 0.206
689710, 0.204304
689720, 0.202853
689730, 0.202431
689740, 0.201612
689750, 0.200821
689760, 0.202514
689770, 0.204067
689780, 0.206952
689790, 0.210046
689800, 0.213567
689810, 0.213446
689820, 0.213844
689830, 0.212766
689840, 0.210038
689850, 0.207965
689860, 0.209274
689870, 0.211742
689880, 0.212221
689890, 0.213054
689900, 0.215435
689910, 0.219421
689920, 0.223659
689930, 0.227225
689940, 0.227612
689950, 0.2272
689960, 0.226213
689970, 0.225805
689980, 0.226147
689990, 0.226467
690000, 0.226399
690010, 0.226432
690020, 0.225395
690030, 0.223596
690040, 0.220017
690050, 0.216693
690060, 0.21378
690070, 0.209909
690080, 0.202537
690090, 0.194811
690100, 0.191177
690110, 0.200063
690120, 0.205465
690130, 0.212075
690140, 0.219347
690150, 0.221812
690160, 0.224269
690170, 0.226197
690180, 0.225599
690190, 0.224264
690200, 0.225322
690210, 0.223553
690220, 0.221278
690230, 0.220162
690240, 0.220403
690250, 0.220172
690260, 0.219411
690270, 0.219615
690280, 0.219284
690290, 0.219883
690300, 0.219303
690310, 0.216926
690320, 0.21499
690330, 0.212916
690340, 0.214319
690350, 0.21173
690360, 0.210772
690370, 0.209223
690380, 0.209615
690390, 0.210704
690400, 0.21159
690410, 0.211445
690420, 0.212091
690430, 0.213979
690440, 0.215126
690450, 0.216481
690460, 0.217627
690470, 0.216339
690480, 0.215126
690490, 0.212694
690500, 0.212791
690510, 0.212772
690520, 0.211727
690530, 0.209266
690540, 0.204523
690550, 0.199638
690560, 0.193829
690570, 0.188296
690580, 0.181329
690590, 0.186168
690600, 0.19126
690610, 0.196468
690620, 0.202574
690630, 0.208103
690640, 0.210551
690650, 0.212853
690660, 0.216357
690670, 0.218286
690680, 0.218749
690690, 0.217337
690700, 0.214679
690710, 0.210263
690720, 0.204971
690730, 0.202439
690740, 0.200652
690750, 0.199385
690760, 0.198439
690770, 0.194371
690780, 0.190888
690790, 0.18831
690800, 0.187199
690810, 0.184294
690820, 0.180494
690830, 0.184017
690840, 0.189779
690850, 0.191472
690860, 0.195338
690870, 0.199253
690880, 0.201767
690890, 0.204691
690900, 0.204148
690910, 0.204046
690920, 0.203186
690930, 0.202841
690940, 0.201593
690950, 0.200883
690960, 0.202622
690970, 0.203405
690980, 0.203505
690990, 0.206313
691000, 0.208252
691010, 0.208803
691020, 0.209973
691030, 0.210316
691040, 0.210803
691050, 0.21137
691060, 0.210917
691070, 0.210599
691080, 0.211661
691090, 0.210376
691100, 0.209578
691110, 0.211118
691120, 0.210697
691130, 0.208904
691140, 0.208259
691150, 0.206896
691160, 0.20372
691170, 0.202114
691180, 0.199736
691190, 0.198465
691200, 0.195932
691210, 0.194323
691220, 0.192209
691230, 0.19099
691240, 0.188885
691250, 0.188768
691260, 0.188102
691270, 0.186689
691280, 0.183077
691290, 0.179513
691300, 0.179573
691310, 0.183284
691320, 0.187896
691330, 0.191148
691340, 0.193668
691350, 0.195888
691360, 0.19905
691370, 0.202198
691380, 0.201556
691390, 0.204054
691400, 0.206371
691410, 0.20952
691420, 0.214385
691430, 0.216371
691440, 0.21545
691450, 0.215804
691460, 0.216247
691470, 0.220337
691480, 0.219802
691490, 0.22023
691500, 0.220471
691510, 0.22019
691520, 0.21766
691530, 0.215821
691540, 0.209685
691550, 0.203056
691560, 0.196752
691570, 0.187487
691580, 0.183531
691590, 0.190649
691600, 0.196286
691610, 0.201291
691620, 0.20405
691630, 0.206439
691640, 0.212336
691650, 0.213402
691660, 0.214897
691670, 0.215894
691680, 0.218137
691690, 0.218555
691700, 0.219352
691710, 0.220138
691720, 0.220746
691730, 0.220727
691740, 0.218309
691750, 0.216191
691760, 0.213265
691770, 0.21318
691780, 0.213628
691790, 0.215301
691800, 0.217476
691810, 0.218977
691820, 0.219111
691830, 0.217188
691840, 0.217439
691850, 0.218624
691860, 0.215903
691870, 0.216252
691880, 0.216291
691890, 0.216759
691900, 0.216525
691910, 0.21538
691920, 0.214089
691930, 0.215377
691940, 0.216012
691950, 0.214532
691960, 0.213785
691970, 0.211425
691980, 0.210158
691990, 0.206225
692000, 0.203519
692010, 0.201055
692020, 0.196417
692030, 0.191557
692040, 0.190371
692050, 0.192901
692060, 0.194416
692070, 0.192375
692080, 0.191538
692090, 0.18891
692100, 0.189947
692110, 0.190096
692120, 0.190706
692130, 0.186181
692140, 0.188056
692150, 0.188044
692160, 0.190623
692170, 0.193897
692180, 0.196727
692190, 0.200819
692200, 0.201681
692210, 0.204832
692220, 0.209816
692230, 0.212415
692240, 0.210662
692250, 0.210388
692260, 0.208859
692270, 0.207247
692280, 0.207033
692290, 0.204039
692300, 0.199746
692310, 0.197164
692320, 0.196093
692330, 0.195817
692340, 0.199128
692350, 0.20371
692360, 0.212386
692370, 0.217086
692380, 0.225205
692390, 0.226859
692400, 0.230243
692410, 0.230618
692420, 0.229672
692430, 0.23033
692440, 0.231082
692450, 0.232608
692460, 0.234221
692470, 0.232537
692480, 0.227944
692490, 0.223357
692500, 0.215941
692510, 0.209313
692520, 0.199248
692530, 0.195693
692540, 0.205028
692550, 0.208006
692560, 0.212281
692570, 0.212767
692580, 0.214226
692590, 0.211957
692600, 0.209136
692610, 0.209252
692620, 0.209855
692630, 0.20704
692640, 0.206336
692650, 0.20421
692660, 0.200636
692670, 0.194493
692680, 0.192555
692690, 0.192864
692700, 0.194706
692710, 0.198116
692720, 0.205657
692730, 0.210878
692740, 0.212515
692750, 0.212671
692760, 0.213723
692770, 0.215368
692780, 0.217789
692790, 0.220265
692800, 0.219384
692810, 0.218152
692820, 0.215981
692830, 0.215384
692840, 0.212251
692850, 0.206586
692860, 0.20041
692870, 0.19782
692880, 0.198322
692890, 0.201444
692900, 0.20511
692910, 0.210376
692920, 0.214704
692930, 0.215765
692940, 0.219574
692950, 0.222304
692960, 0.222647
692970, 0.221834
692980, 0.224076
692990, 0.225963
693000, 0.229567
693010, 0.232597
693020, 0.233177
693030, 0.233363
693040, 0.235538
693050, 0.234051
693060, 0.23498
693070, 0.235426
693080, 0.237984
693090, 0.239309
693100, 0.23924
693110, 0.239481
693120, 0.238683
693130, 0.23723
693140, 0.233268
693150, 0.233481
693160, 0.233327
693170, 0.232236
693180, 0.234095
693190, 0.234602
693200, 0.23424
693210, 0.233257
693220, 0.233977
693230, 0.234091
693240, 0.232914
693250, 0.231978
693260, 0.231649
693270, 0.229668
693280, 0.226139
693290, 0.223682
693300, 0.22241
693310, 0.223018
693320, 0.225384
693330, 0.226953
693340, 0.227376
693350, 0.230863
693360, 0.23116
693370, 0.23189
693380, 0.232597
693390, 0.231068
693400, 0.228292
693410, 0.224843
693420, 0.22293
693430, 0.217916
693440, 0.207321
693450, 0.2009
693460, 0.197981
693470, 0.1946
693480, 0.198552
693490, 0.205535
693500, 0.210289
693510, 0.213523
693520, 0.216748
693530, 0.219546
693540, 0.223918
693550, 0.223342
693560, 0.223898
693570, 0.224042
693580, 0.223551
693590, 0.223241
693600, 0.224312
693610, 0.22578
693620, 0.225895
693630, 0.224922
693640, 0.221958
693650, 0.219333
693660, 0.217512
693670, 0.215136
693680, 0.21544
693690, 0.215178
693700, 0.213169
693710, 0.213682
693720, 0.211615
693730, 0.21246
693740, 0.21272
693750, 0.217474
693760, 0.219432
693770, 0.220473
693780, 0.220918
693790, 0.22114
693800, 0.221188
693810, 0.22089
693820, 0.220623
693830, 0.218185
693840, 0.216465
693850, 0.214729
693860, 0.213542
693870, 0.211404
693880, 0.209955
693890, 0.21014
693900, 0.206882
693910, 0.204666
693920, 0.206359
693930, 0.205526
693940, 0.206071
693950, 0.206013
693960, 0.208645
693970, 0.210638
693980, 0.21108
693990, 0.212639
694000, 0.216666
694010, 0.218622
694020, 0.218269
694030, 0.217593
694040, 0.216196
694050, 0.214781
694060, 0.207686
694070, 0.198512
694080, 0.186848
694090, 0.180638
694100, 0.183828
694110, 0.190544
694120, 0.196664
694130, 0.201005
694140, 0.205192
694150, 0.207338
694160, 0.209958
694170, 0.210798
694180, 0.210249
694190, 0.210243
694200, 0.209781
694210, 0.209117
694220, 0.208351
694230, 0.206233
694240, 0.20415
694250, 0.200366
694260, 0.201133
694270, 0.198268
694280, 0.19409
694290, 0.189942
694300, 0.183867
694310, 0.176643
694320, 0.175483
694330, 0.178417
694340, 0.180248
694350, 0.186521
694360, 0.189652
694370, 0.193196
694380, 0.197714
694390, 0.20264
694400, 0.204535
694410, 0.208348
694420, 0.210871
694430, 0.212578
694440, 0.216178
694450, 0.216178
694460, 0.21429
694470, 0.213023
694480, 0.208188
694490, 0.198087
694500, 0.187089
694510, 0.183665
694520, 0.19777
694530, 0.207681
694540, 0.213532
694550, 0.215875
694560, 0.217601
694570, 0.217047
694580, 0.214532
694590, 0.210751
694600, 0.203617
694610, 0.193431
694620, 0.18518
694630, 0.189464
694640, 0.193624
694650, 0.198727
694660, 0.20597
694670, 0.211175
694680, 0.210214
694690, 0.213078
694700, 0.214976
694710, 0.216721
694720, 0.221471
694730, 0.22415
694740, 0.225085
694750, 0.225917
694760, 0.225912
694770, 0.226053
694780, 0.223834
694790, 0.224533
694800, 0.225307
694810, 0.225063
694820, 0.223998
694830, 0.225494
694840, 0.225175
694850, 0.224517
694860, 0.226309
694870, 0.225765
694880, 0.223561
694890, 0.225271
694900, 0.226016
694910, 0.224648
694920, 0.225432
694930, 0.225488
694940, 0.225479
694950, 0.226002
694960, 0.225483
694970, 0.225916
694980, 0.225353
694990, 0.227155
695000, 0.229067
695010, 0.22832
695020, 0.227827
695030, 0.22556
695040, 0.221318
695050, 0.220033
695060, 0.219061
695070, 0.220244
695080, 0.218432
695090, 0.215519
695100, 0.211857
695110, 0.209801
695120, 0.205627
695130, 0.202664
695140, 0.199293
695150, 0.199016
695160, 0.20152
695170, 0.20815
695180, 0.21322
695190, 0.216757
695200, 0.223394
695210, 0.223875
695220, 0.223412
695230, 0.223224
695240, 0.223023
695250, 0.221596
695260, 0.221532
695270, 0.221865
695280, 0.222833
695290, 0.222945
695300, 0.225199
695310, 0.226677
695320, 0.228503
695330, 0.230629
695340, 0.23312
695350, 0.234194
695360, 0.233818
695370, 0.232843
695380, 0.2318
695390, 0.230215
695400, 0.223916
695410, 0.213838
695420, 0.205822
695430, 0.21161
695440, 0.222446
695450, 0.227562
695460, 0.234453
695470, 0.237065
695480, 0.240265
695490, 0.242042
695500, 0.243387
695510, 0.243226
695520, 0.242075
695530, 0.237633
695540, 0.230777
695550, 0.220404
695560, 0.209792
695570, 0.205193
695580, 0.214195
695590, 0.221732
695600, 0.229229
695610, 0.233865
695620, 0.235536
695630, 0.235172
695640, 0.235422
695650, 0.234516
695660, 0.231983
695670, 0.226103
695680, 0.217751
695690, 0.204077
695700, 0.206739
695710, 0.216259
695720, 0.221782
695730, 0.225814
695740, 0.229743
695750, 0.233756
695760, 0.238297
695770, 0.240424
695780, 0.240996
695790, 0.240439
695800, 0.237395
695810, 0.236398
695820, 0.233985
695830, 0.233327
695840, 0.228229
695850, 0.224756
695860, 0.224374
695870, 0.222629
695880, 0.220475
695890, 0.22174
695900, 0.222467
695910, 0.224058
695920, 0.222715
695930, 0.217745
695940, 0.215114
695950, 0.213307
695960, 0.21339
695970, 0.214473
695980, 0.212457
695990, 0.210404
696000, 0.211692
696010, 0.212502
696020, 0.210941
696030, 0.208941
696040, 0.211292
696050, 0.209817
696060, 0.209824
696070, 0.211629
696080, 0.21293
696090, 0.217463
696100, 0.223185
696110, 0.230135
696120, 0.232952
696130, 0.233904
696140, 0.234769
696150, 0.23673
696160, 0.238715
696170, 0.240752
696180, 0.241479
696190, 0.242331
696200, 0.242634
696210, 0.244066
696220, 0.244301
696230, 0.244173
696240, 0.244892
696250, 0.244048
696260, 0.242435
696270, 0.242881
696280, 0.240701
696290, 0.240842
696300, 0.237522
696310, 0.235219
696320, 0.231203
696330, 0.227691
696340, 0.227804
696350, 0.225192
696360, 0.221564
696370, 0.217872
696380, 0.213951
696390, 0.209639
696400, 0.205504
696410, 0.20619
696420, 0.213832
696430, 0.219723
696440, 0.22288
696450, 0.226549
696460, 0.229341
696470, 0.230787
696480, 0.23335
696490, 0.233574
696500, 0.23017
696510, 0.226614
696520, 0.222548
696530, 0.220308
696540, 0.218242
696550, 0.216172
696560, 0.218251
696570, 0.219142
696580, 0.219625
696590, 0.222277
696600, 0.225955
696610, 0.229966
696620, 0.232735
696630, 0.235228
696640, 0.234772
696650, 0.233736
696660, 0.231353
696670, 0.23073
696680, 0.227788
696690, 0.225441
696700, 0.22293
696710, 0.221802
696720, 0.223241
696730, 0.222634
696740, 0.218838
696750, 0.217088
696760, 0.214161
696770, 0.211538
696780, 0.209348
696790, 0.202709
696800, 0.195171
696810, 0.197578
696820, 0.207612
696830, 0.215113
696840, 0.217885
696850, 0.223149
696860, 0.225656
696870, 0.227623
696880, 0.230203
696890, 0.233445
696900, 0.235266
696910, 0.237457
696920, 0.237246
696930, 0.237372
696940, 0.23703
696950, 0.238478
696960, 0.239738
696970, 0.240509
696980, 0.240002
696990, 0.239428
697000, 0.237332
697010, 0.237676
697020, 0.237121
697030, 0.237464
697040, 0.23668
697050, 0.235882
697060, 0.234961
697070, 0.235786
697080, 0.237634
697090, 0.23713
697100, 0.237977
697110, 0.235609
697120, 0.23323
697130, 0.231593
697140, 0.228592
697150, 0.226045
697160, 0.224079
697170, 0.220104
697180, 0.218684
697190, 0.216776
697200, 0.219595
697210, 0.221331
697220, 0.219106
697230, 0.2196
697240, 0.22059
697250, 0.220571
697260, 0.216063
697270, 0.210503
697280, 0.20197
697290, 0.205184
697300, 0.2173
697310, 0.22618
697320, 0.232915
697330, 0.238438
697340, 0.24196
697350, 0.241103
697360, 0.241004
697370, 0.240036
697380, 0.237811
697390, 0.237932
697400, 0.238295
697410, 0.235955
697420, 0.232525
697430, 0.227225
697440, 0.220085
697450, 0.21014
697460, 0.209592
697470, 0.217675
697480, 0.226114
697490, 0.231986
697500, 0.238486
697510, 0.240889
697520, 0.243103
697530, 0.245182
697540, 0.243764
697550, 0.246258
697560, 0.245017
697570, 0.243979
697580, 0.240621
697590, 0.237581
697600, 0.233094
697610, 0.230041
697620, 0.227333
697630, 0.223886
697640, 0.221955
697650, 0.224253
697660, 0.223923
697670, 0.222367
697680, 0.22106
697690, 0.222052
697700, 0.220922
697710, 0.219971
697720, 0.220262
697730, 0.219798
697740, 0.217676
697750, 0.21514
697760, 0.211271
697770, 0.210963
697780, 0.212528
697790, 0.21628
697800, 0.222314
697810, 0.224433
697820, 0.226923
697830, 0.229039
697840, 0.232431
697850, 0.234133
697860, 0.234529
697870, 0.236291
697880, 0.23572
697890, 0.234944
697900, 0.233188
697910, 0.231824
697920, 0.232581
697930, 0.233015
697940, 0.232191
697950, 0.232849
697960, 0.234281
697970, 0.236724
697980, 0.236299
697990, 0.236235
698000, 0.235378
698010, 0.233002
698020, 0.229293
698030, 0.22617
698040, 0.225589
698050, 0.224092
698060, 0.222042
698070, 0.215468
698080, 0.207934
698090, 0.200763
698100, 0.204024
698110, 0.210866
698120, 0.216945
698130, 0.222588
698140, 0.228519
698150, 0.231987
698160, 0.233426
698170, 0.235679
698180, 0.236313
698190, 0.237885
698200, 0.238071
698210, 0.237958
698220, 0.235108
698230, 0.233221
698240, 0.230753
698250, 0.228238
698260, 0.227691
698270, 0.223911
698280, 0.218588
698290, 0.213819
698300, 0.208705
698310, 0.197788
698320, 0.209993
698330, 0.217783
698340, 0.22365
698350, 0.229676
698360, 0.231974
698370, 0.235086
698380, 0.235321
698390, 0.234134
698400, 0.23325
698410, 0.230112
698420, 0.221617
698430, 0.21318
698440, 0.201192
698450, 0.203822
698460, 0.216665
698470, 0.225614
698480, 0.23212
698490, 0.235268
698500, 0.237358
698510, 0.238592
698520, 0.239062
698530, 0.238248
698540, 0.236147
698550, 0.236938
698560, 0.235651
698570, 0.231347
698580, 0.231372
698590, 0.232152
698600, 0.231412
698610, 0.229431
698620, 0.230002
698630, 0.228956
698640, 0.230966
698650, 0.231227
698660, 0.231811
698670, 0.233979
698680, 0.233054
698690, 0.233328
698700, 0.233726
698710, 0.232859
698720, 0.231857
698730, 0.229379
698740, 0.225698
698750, 0.222633
698760, 0.217064
698770, 0.213293
698780, 0.205598
698790, 0.205525
698800, 0.210247
698810, 0.214541
698820, 0.216953
698830, 0.21604
698840, 0.21924
698850, 0.221087
698860, 0.221391
698870, 0.219486
698880, 0.218225
698890, 0.217329
698900, 0.216682
698910, 0.21694
698920, 0.217602
698930, 0.221621
698940, 0.22319
698950, 0.224912
698960, 0.227704
698970, 0.229053
698980, 0.229134
698990, 0.2298
699000, 0.23001
699010, 0.231956
699020, 0.229793
699030, 0.229133
699040, 0.228845
699050, 0.22658
699060, 0.225992
699070, 0.225208
699080, 0.224408
699090, 0.223394
699100, 0.223671
699110, 0.221948
699120, 0.222893
699130, 0.224136
699140, 0.223142
699150, 0.223882
699160, 0.226296
699170, 0.224192
699180, 0.220467
699190, 0.217425
699200, 0.216682
699210, 0.214933
699220, 0.212105
699230, 0.209343
699240, 0.207681
699250, 0.202882
699260, 0.200121
699270, 0.20272
699280, 0.205147
699290, 0.203487
699300, 0.199435
699310, 0.201359
699320, 0.205685
699330, 0.207908
699340, 0.212475
699350, 0.216533
699360, 0.22021
699370, 0.222802
699380, 0.22428
699390, 0.224672
699400, 0.224165
699410, 0.223697
699420, 0.22406
699430, 0.225358
699440, 0.227121
699450, 0.226092
699460, 0.2251
699470, 0.221404
699480, 0.220985
699490, 0.222925
699500, 0.223566
699510, 0.223801
699520, 0.224058
699530, 0.224533
699540, 0.225256
699550, 0.226049
699560, 0.223746
699570, 0.22183
699580, 0.219823
699590, 0.214718
699600, 0.210355
699610, 0.208795
699620, 0.206658
699630, 0.201202
699640, 0.200549
699650, 0.200538
699660, 0.199299
699670, 0.200278
699680, 0.203493
699690, 0.207099
699700, 0.206689
699710, 0.204378
699720, 0.205967
699730, 0.204935
699740, 0.202761
699750, 0.200747
699760, 0.19591
699770, 0.199727
699780, 0.199478
699790, 0.198037
699800, 0.198762
699810, 0.200901
699820, 0.20532
699830, 0.210928
699840, 0.21953
699850, 0.226791
699860, 0.23035
699870, 0.23209
699880, 0.234061
699890, 0.234045
699900, 0.236903
699910, 0.2393
699920, 0.240287
699930, 0.240122
699940, 0.23936
699950, 0.240264
699960, 0.240299
699970, 0.241061
699980, 0.242675
699990, 0.242372
700000, 0.241571
700010, 0.241353
700020, 0.242409
700030, 0.242379
700040, 0.24108
700050, 0.238327
700060, 0.235
700070, 0.23045
700080, 0.226067
700090, 0.222439
700100, 0.22295
700110, 0.222848
700120, 0.222768
700130, 0.221461
700140, 0.220319
700150, 0.217326
700160, 0.212345
700170, 0.2092
700180, 0.206006
700190, 0.202713
700200, 0.200337
700210, 0.201265
700220, 0.205582
700230, 0.208331
700240, 0.213397
700250, 0.214992
700260, 0.213602
700270, 0.209763
700280, 0.207103
700290, 0.208119
700300, 0.205031
700310, 0.20528
700320, 0.202326
700330, 0.202243
700340, 0.204276
700350, 0.205561
700360, 0.20644
700370, 0.205595
700380, 0.206494
700390, 0.205139
700400, 0.206455
700410, 0.20271
700420, 0.201937
700430, 0.199252
700440, 0.196361
700450, 0.19313
700460, 0.193677
700470, 0.19352
700480, 0.193522
700490, 0.192611
700500, 0.192877
700510, 0.194598
700520, 0.192353
700530, 0.19334
700540, 0.195646
700550, 0.195965
700560, 0.196415
700570, 0.195549
700580, 0.195248
700590, 0.195039
700600, 0.193942
700610, 0.191774
700620, 0.191682
700630, 0.189938
700640, 0.190332
700650, 0.190919
700660, 0.193827
700670, 0.196299
700680, 0.197169
700690, 0.200623
700700, 0.206305
700710, 0.209866
700720, 0.213258
700730, 0.214996
700740, 0.215246
700750, 0.214902
700760, 0.213684
700770, 0.212283
700780, 0.211985
700790, 0.209017
700800, 0.208606
700810, 0.208474
700820, 0.207797
700830, 0.206607
700840, 0.205645
700850, 0.204892
700860, 0.204151
700870, 0.205466
700880, 0.203389
700890, 0.204394
700900, 0.201494
700910, 0.198105
700920, 0.194175
700930, 0.191453
700940, 0.192012
700950, 0.19501
700960, 0.192233
700970, 0.191653
700980, 0.193804
700990, 0.195661
701000, 0.196794
701010, 0.19775
701020, 0.198897
701030, 0.200643
701040, 0.200535
701050, 0.201768
701060, 0.202179
701070, 0.201514
701080, 0.199613
701090, 0.202242
701100, 0.206486
701110, 0.211742
701120, 0.217651
701130, 0.223138
701140, 0.227253
701150, 0.230065
701160, 0.232288
701170, 0.236053
701180, 0.238132
701190, 0.238662
701200, 0.239843
701210, 0.238667
701220, 0.240184
701230, 0.240322
701240, 0.239429
701250, 0.238254
701260, 0.236073
701270, 0.234976
701280, 0.232185
701290, 0.22683
701300, 0.224568
701310, 0.22232
701320, 0.222905
701330, 0.223484
701340, 0.225358
701350, 0.225144
701360, 0.227882
701370, 0.229405
701380, 0.229556
701390, 0.228077
701400, 0.227532
701410, 0.226192
701420, 0.225688
701430, 0.226672
701440, 0.226839
701450, 0.228615
701460, 0.22787
701470, 0.226725
701480, 0.22456
701490, 0.222782
701500, 0.222809
701510, 0.2251
701520, 0.22794
701530, 0.229333
701540, 0.233229
701550, 0.233641
701560, 0.234447
701570, 0.236781
701580, 0.235516
701590, 0.235582
701600, 0.234653
701610, 0.233381
701620, 0.233722
701630, 0.233578
701640, 0.235238
701650, 0.236431
701660, 0.238477
701670, 0.238732
701680, 0.237876
701690, 0.237867
701700, 0.23687
701710, 0.236551
701720, 0.234755
701730, 0.235048
701740, 0.229433
701750, 0.227616
701760, 0.226133
701770, 0.227782
701780, 0.227792
701790, 0.222896
701800, 0.217545
701810, 0.211131
701820, 0.204929
701830, 0.201766
701840, 0.203555
701850, 0.202906
701860, 0.201385
701870, 0.198656
701880, 0.199274
701890, 0.200915
701900, 0.202416
701910, 0.203102
701920, 0.204573
701930, 0.205861
701940, 0.20443
701950, 0.205292
701960, 0.207274
701970, 0.208937
701980, 0.210525
701990, 0.214629
702000, 0.21756
702010, 0.221549
702020, 0.225121
702030, 0.229248
702040, 0.23064
702050, 0.232858
702060, 0.233163
702070, 0.2317
702080, 0.232357
702090, 0.231738
702100, 0.232828
702110, 0.235017
702120, 0.236905
702130, 0.236164
702140, 0.236787
702150, 0.237424
702160, 0.240235
702170, 0.237826
702180, 0.234112
702190, 0.228905
702200, 0.22591
702210, 0.221123
702220, 0.217547
702230, 0.216307
702240, 0.216154
702250, 0.216018
702260, 0.219914
702270, 0.221912
702280, 0.224712
702290, 0.225252
702300, 0.224717
702310, 0.222714
702320, 0.220509
702330, 0.215209
702340, 0.213118
702350, 0.210517
702360, 0.202374
702370, 0.194367
702380, 0.206232
702390, 0.214865
702400, 0.222052
702410, 0.227691
702420, 0.232377
702430, 0.23335
702440, 0.232281
702450, 0.229877
702460, 0.224009
702470, 0.215765
702480, 0.209607
702490, 0.202317
702500, 0.195154
702510, 0.192438
702520, 0.199099
702530, 0.205045
702540, 0.206662
702550, 0.210059
702560, 0.213524
702570, 0.213179
702580, 0.215006
702590, 0.217757
702600, 0.220727
702610, 0.22249
702620, 0.223721
702630, 0.224257
702640, 0.223668
702650, 0.222894
702660, 0.221121
702670, 0.218334
702680, 0.214284
702690, 0.210676
702700, 0.209215
702710, 0.205918
702720, 0.201568
702730, 0.197345
702740, 0.196096
702750, 0.193091
702760, 0.189022
702770, 0.185091
702780, 0.181783
702790, 0.18693
702800, 0.191237
702810, 0.194627
702820, 0.190367
702830, 0.182554
702840, 0.188732
702850, 0.192822
702860, 0.197923
702870, 0.199517
702880, 0.201171
702890, 0.202372
702900, 0.203274
702910, 0.205263
702920, 0.208074
702930, 0.206588
702940, 0.207035
702950, 0.20945
702960, 0.211745
702970, 0.216919
702980, 0.218606
702990, 0.219731
703000, 0.217233
703010, 0.213246
703020, 0.207888
703030, 0.200479
703040, 0.191835
703050, 0.185381
703060, 0.184805
703070, 0.190693
703080, 0.192798
703090, 0.195307
703100, 0.199665
703110, 0.204752
703120, 0.20949
703130, 0.214906
703140, 0.217638
703150, 0.217735
703160, 0.219008
703170, 0.217452
703180, 0.218251
703190, 0.218435
703200, 0.218005
703210, 0.21997
703220, 0.218044
703230, 0.214251
703240, 0.210411
703250, 0.208937
703260, 0.207439
703270, 0.205218
703280, 0.203847
703290, 0.200013
703300, 0.196102
703310, 0.189023
703320, 0.189017
703330, 0.196272
703340, 0.203449
703350, 0.21015
703360, 0.211507
703370, 0.215019
703380, 0.216136
703390, 0.216719
703400, 0.218882
703410, 0.218683
703420, 0.221114
703430, 0.219979
703440, 0.219832
703450, 0.218229
703460, 0.216028
703470, 0.21433
703480, 0.212961
703490, 0.212446
703500, 0.210736
703510, 0.209757
703520, 0.208974
703530, 0.208014
703540, 0.20513
703550, 0.202429
703560, 0.19971
703570, 0.195876
703580, 0.194693
703590, 0.191984
703600, 0.189135
703610, 0.184874
703620, 0.181429
703630, 0.18602
703640, 0.190144
703650, 0.195536
703660, 0.198968
703670, 0.203149
703680, 0.208003
703690, 0.210417
703700, 0.215359
703710, 0.219439
703720, 0.221943
703730, 0.222598
703740, 0.22197
703750, 0.22068
703760, 0.21934
